ubicacion,key,precio,m2,rooms,bathroom,alcaldia,auction,page,property,operation
"Playa Tecolutla 424, Militar Marte...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 99, 111, 110, 32, 109, 117, 99, 104, 111, 32, 112, 111, 116, 101, 110, 99, 105, 97, 108, 32, 105, 100, 101, 97, 108, 32, 112, 97, 114, 97, 32, 109, 111, 100, 101, 114, 110, 105, 122, 97, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",7400000,4,281,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 424, Militar Marte...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 99, 111, 110, 32, 109, 117, 99, 104, 111, 32, 112, 111, 116, 101, 110, 99, 105, 97, 108, 32, 105, 100, 101, 97, 108, 32, 112, 97, 114, 97, 32, 109, 111, 100, 101, 114, 110, 105, 122, 97, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",7400000,4,281,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 424, Militar Marte...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 99, 111, 110, 32, 109, 117, 99, 104, 111, 32, 112, 111, 116, 101, 110, 99, 105, 97, 108, 32, 105, 100, 101, 97, 108, 32, 112, 97, 114, 97, 32, 109, 111, 100, 101, 114, 110, 105, 122, 97, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",7400000,4,281,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[99, 97, 115, 97, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 101, 114, 99, 97, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 121, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 32, 100, 101, 108, 32, 112, 97, 115, 111, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",6900000,6,750,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[99, 97, 115, 97, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 101, 114, 99, 97, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 121, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 32, 100, 101, 108, 32, 112, 97, 115, 111, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",6900000,6,750,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[99, 97, 115, 97, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 101, 114, 99, 97, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 121, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 32, 100, 101, 108, 32, 112, 97, 115, 111, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",6900000,6,750,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[99, 97, 115, 97, 32, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 101, 114, 99, 97, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 121, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 32, 100, 101, 108, 32, 112, 97, 115, 111, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",6900000,6,750,0,IZTACALCO,False,MC,Departamentos,Venta
"Cafetal 774, Granjas Mexico, Ciuda...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 99, 97, 102, 101, 116, 97, 108, 32, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 99, 105, 117, 100, 97]",704000,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Cafetal 774, Granjas Mexico, Ciuda...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 99, 97, 102, 101, 116, 97, 108, 32, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 99, 105, 117, 100, 97]",704000,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Cafetal 774, Granjas Mexico, Ciuda...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 99, 97, 102, 101, 116, 97, 108, 32, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 99, 105, 117, 100, 97]",704000,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Cafetal 774, Granjas Mexico, Ciuda...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 99, 97, 102, 101, 116, 97, 108, 32, 32, 103, 114, 97, 110, 106, 97, 115, 32, 109, 233, 120, 105, 99, 111, 32, 99, 105, 117, 100, 97]",704000,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 114 3000 - 3300, Bramadero...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 104, 101, 114, 109, 111, 115, 97, 32, 101, 115, 112, 97, 99, 105, 111, 115, 97, 32, 121, 32, 98, 105, 101, 110, 32, 117, 98, 105, 99, 97, 100, 97, 32, 99, 97, 115, 97, 111, 114, 105, 101, 110, 116, 101, 32, 32, 32, 32, 32, 98, 114, 97, 109, 97, 100, 101, 114, 111]",4000000,7,300,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 114 3000 - 3300, Bramadero...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 104, 101, 114, 109, 111, 115, 97, 32, 101, 115, 112, 97, 99, 105, 111, 115, 97, 32, 121, 32, 98, 105, 101, 110, 32, 117, 98, 105, 99, 97, 100, 97, 32, 99, 97, 115, 97, 111, 114, 105, 101, 110, 116, 101, 32, 32, 32, 32, 32, 98, 114, 97, 109, 97, 100, 101, 114, 111]",4000000,7,300,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 114 3000 - 3300, Bramadero...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 104, 101, 114, 109, 111, 115, 97, 32, 101, 115, 112, 97, 99, 105, 111, 115, 97, 32, 121, 32, 98, 105, 101, 110, 32, 117, 98, 105, 99, 97, 100, 97, 32, 99, 97, 115, 97, 111, 114, 105, 101, 110, 116, 101, 32, 32, 32, 32, 32, 98, 114, 97, 109, 97, 100, 101, 114, 111]",4000000,7,300,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 114 3000 - 3300, Bramadero...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 104, 101, 114, 109, 111, 115, 97, 32, 101, 115, 112, 97, 99, 105, 111, 115, 97, 32, 121, 32, 98, 105, 101, 110, 32, 117, 98, 105, 99, 97, 100, 97, 32, 99, 97, 115, 97, 111, 114, 105, 101, 110, 116, 101, 32, 32, 32, 32, 32, 98, 114, 97, 109, 97, 100, 101, 114, 111]",4000000,7,300,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[118, 101, 110, 100, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[118, 101, 110, 100, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[118, 101, 110, 100, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Regatas 501, Militar Marte, ...","[118, 101, 110, 100, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 114, 101, 103, 97, 116, 97, 115, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",841322,4,200,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[118, 101, 110, 116, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 99, 111, 108, 32, 108, 97, 32, 99, 114, 117, 122, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 103, 118, 100, 105, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",1481226,4,260,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[118, 101, 110, 116, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 99, 111, 108, 32, 108, 97, 32, 99, 114, 117, 122, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 103, 118, 100, 105, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",1481226,4,260,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[118, 101, 110, 116, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 99, 111, 108, 32, 108, 97, 32, 99, 114, 117, 122, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 103, 118, 100, 105, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",1481226,4,260,0,IZTACALCO,False,MC,Departamentos,Venta
"16 De Septiembre, La Cruz Coyuya, ...","[118, 101, 110, 116, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 99, 111, 108, 32, 108, 97, 32, 99, 114, 117, 122, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 103, 118, 100, 105, 32, 100, 101, 32, 115, 101, 112, 116, 105, 101, 109, 98, 114, 101, 32, 108, 97, 32, 99, 114, 117, 122, 32, 99, 111, 121, 117, 121, 97, 32]",1481226,4,260,0,IZTACALCO,False,MC,Departamentos,Venta
"Sur 117 A 2183, Juventino Rosas, C...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 99]",886074,3,180,0,IZTACALCO,False,MC,Departamentos,Venta
"Sur 117 A 2183, Juventino Rosas, C...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 99]",886074,3,180,0,IZTACALCO,False,MC,Departamentos,Venta
"Sur 117 A 2183, Juventino Rosas, C...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 99]",886074,3,180,0,IZTACALCO,False,MC,Departamentos,Venta
"Sur 117 A 2183, Juventino Rosas, C...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 115, 117, 114, 32, 32, 97, 32, 32, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 99]",886074,3,180,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Langosta 238, Militar Marte,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 117, 98, 105, 99, 97, 100, 111, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",909800,3,180,0,IZTACALCO,True,MC,Departamentos,Venta
"Playa Langosta 238, Militar Marte,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 117, 98, 105, 99, 97, 100, 111, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",909800,3,180,0,IZTACALCO,True,MC,Departamentos,Venta
"Playa Langosta 238, Militar Marte,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 117, 98, 105, 99, 97, 100, 111, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",909800,3,180,0,IZTACALCO,True,MC,Departamentos,Venta
"Playa Langosta 238, Militar Marte,...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 117, 98, 105, 99, 97, 100, 111, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",909800,3,180,0,IZTACALCO,True,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 355, Reforma Iztac...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 105, 104, 117, 97, 116, 108, 32, 115, 117, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99]",928193,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 355, Reforma Iztac...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 105, 104, 117, 97, 116, 108, 32, 115, 117, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99]",928193,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 355, Reforma Iztac...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 105, 104, 117, 97, 116, 108, 32, 115, 117, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99]",928193,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 355, Reforma Iztac...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 105, 104, 117, 97, 116, 108, 32, 115, 117, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99]",928193,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 355, Militar Marte...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",928193,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 355, Militar Marte...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",928193,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
